Time,BIS/EEG1_WAV
,37.4
,42.1
,47.3
,50.1
,47.7
,52.85
,41.95
,39.35
,37.55
,32.75
,40.8
,40.3
,36.15
,34.8
,36.25
,34.9
,42.45
,49.1
,48.2
,28.5
,39.25
,35.15
,34.25
,39.25
,42.05
,54.1
,58.7
,40.9
,31.75
,45.05
,31.9
,33.8
,44.6
,30.45
,17.6
,30.95
,40.2
,26.6
,32.25
,35.45
,30.0
,28.05
,36.95
,29.05
,33.85
,28.3
,34.55
,24.9
,41.6
,39.25
,37.05
,34.45
,45.6
,30.05
,32.9
,38.25
,46.75
,27.15
,38.2
,32.55
,18.4
,26.95
,41.75
,26.65
,19.1
,28.9
,43.5
,28.55
,17.5
,22.15
,32.15
,25.45
,38.6
,32.9
,23.15
,33.8
,34.15
,20.65
,36.7
,24.5
,29.6
,30.45
,28.35
,24.55
,40.85
,32.25
,27.25
,24.1
,24.75
,31.8
,29.4
,20.75
,24.95
,31.6
,31.4
,27.35
,23.5
,29.25
,32.05
,30.0
,22.5
,33.35
,45.8
,34.95
,24.0
,24.15
,31.5
,37.95
,40.9
,33.65
,33.15
,34.8
,33.25
,44.35
,42.85
,30.15
,39.65
,46.9
,33.1
,29.25
,29.35
,37.2
,32.7
,33.6
,23.5
,16.5
,27.05
,44.1
,24.35
,11.9
,26.85
,37.35
,20.85
,18.3
,30.75
,23.15
,21.7
,37.9
,33.95
,34.5
,32.4
,9.7
,24.0
,40.3
,25.35
,9.05
,26.8
,35.25
,42.75
,33.95
,29.4
,17.95
,33.8
,33.15
,16.2
,22.95
,42.75
,32.0
,28.8
,37.5
,38.3
,32.65
,34.35
,44.85
,42.25
,17.65
,19.3
,36.4
,32.0
,19.35
,27.3
,29.65
,31.5
,27.1
,36.75
,32.05
,21.1
,18.4
,29.95
,19.75
,20.85
,25.25
,21.45
,15.2
,15.75
,23.6
,27.7
,34.65
,28.25
,24.8
,22.5
,18.55
,24.6
,34.45
,25.2
,30.9
,31.7
,20.4
,20.85
,32.6
,40.45
,31.2
,23.55
,31.0
,43.2
,28.2
,24.35
,33.25
,47.4
,31.75
,24.3
,31.85
,47.1
,28.15
,18.05
,34.85
,41.25
,23.4
,23.35
,26.0
,18.55
,15.45
,29.1
,34.5
,20.8
,30.65
,28.2
,7.9
,21.1
,34.8
,29.15
,46.15
,49.35
,16.95
,16.5
,22.4
,22.4
,32.4
,48.2
,21.15
,20.5
,41.25
,40.35
,27.1
,41.2
,35.0
,21.05
,19.6
,37.35
,29.25
,19.25
,25.4
,33.3
,32.55
,33.75
,32.85
,30.4
,15.15
,26.1
,30.1
,15.45
,21.3
,32.55
,27.8
,38.6
,33.5
,28.6
,33.5
,28.3
,21.2
,27.8
,26.8
,20.95
,19.75
,24.9
,18.6
,20.7
,17.4
,10.75
,12.0
,21.25
,17.55
,23.0
,30.5
,19.0
,26.35
,31.7
,15.85
,14.45
,28.65
,10.45
,9.7
,19.1
,12.95
,11.1
,29.25
,35.8
,15.65
,17.45
,34.25
,31.55
,31.8
,41.65
,18.5
,10.95
,26.55
,32.05
,17.5
,8.95
,10.75
,24.2
,11.65
,5.0
,20.4
,29.4
,28.8
,29.7
,19.5
,8.75
,27.85
,26.1
,10.15
,25.4
,20.7
,2.85
,15.95
,26.1
,24.45
,21.95
,15.9
,29.9
,34.2
,14.35
,17.7
,27.4
,19.45
,27.65
,30.15
,11.45
,17.15
,26.1
,25.95
,36.8
,33.4
,34.1
,24.0
,14.55
,24.65
,29.95
,21.55
,22.55
,28.1
,11.85
,4.75
,28.5
,40.3
,18.65
,13.1
,27.25
,22.65
,20.9
,18.75
,11.15
,4.6
,8.45
,12.85
,21.25
,12.7
,6.1
,17.75
,28.1
,15.15
,8.95
,21.55
,16.75
,14.35
,21.05
,8.25
,2.2
,16.7
,13.7
,8.0
,8.0
,15.9
,25.15
,22.45
,-3.15
,9.35
,9.1
,2.9
,7.1
,17.1
,19.7
,8.1
,-1.0
,20.6
,28.15
,6.9
,8.75
,15.1
,24.6
,18.55
,10.3
,6.7
,9.75
,4.5
,20.6
,17.65
,11.05
,22.4
,28.4
,17.35
,5.9
,17.2
,32.9
,28.35
,7.7
,27.85
,37.25
,15.95
,10.45
,30.05
,25.35
,16.1
,18.0
,25.5
,26.45
,16.9
,22.05
,24.15
,24.55
,19.3
,19.35
,20.95
,19.8
,18.1
,26.85
,25.0
,13.9
,13.35
,26.55
,28.6
,28.85
,21.5
,16.1
,26.85
,23.7
,21.1
,28.25
,28.05
,12.7
,20.8
,21.45
,24.7
,27.25
,19.8
,21.6
,31.3
,16.95
,18.15
,30.9
,27.25
,27.05
,37.75
,21.4
,13.55
,35.9
,33.85
,21.6
,35.55
,31.3
,27.05
,41.25
,44.9
,27.2
,22.25
,27.3
,27.9
,14.2
,30.2
,39.9
,35.2
,21.45
,33.8
,36.1
,35.65
,22.3
,24.3
,29.85
,19.4
,25.2
,31.75
,22.3
,19.2
,35.1
,36.5
,30.85
,28.45
,25.7
,25.75
,26.75
,23.7
,37.7
,40.75
,28.25
,22.0
,35.5
,35.75
,26.35
,27.15
,21.3
,23.9
,35.45
,44.15
,37.4
,44.85
,49.35
,39.9
,40.2
,39.45
,22.7
,30.05
,44.85
,35.0
,33.45
,45.35
,42.6
,40.45
,50.5
,33.3
,39.5
,49.1
,42.15
,41.95
,35.6
,20.95
,39.2
,38.65
,14.8
,18.9
,27.4
,8.8
,10.15
,19.85
,19.25
,32.9
,24.45
,16.0
,30.6
,26.15
,2.05
,11.3
,35.7
,21.25
,12.6
,15.25
,9.3
,6.6
,24.95
,20.6
,5.35
,20.8
,31.45
,12.75
,21.3
,11.15
,6.35
,26.0
,26.4
,11.7
,8.35
,12.15
,22.0
,27.5
,16.3
,19.4
,27.55
,24.7
,29.3
,36.0
,20.65
,30.55
,33.75
,25.55
,13.7
,22.0
,34.55
,35.55
,30.0
,30.35
,31.85
,29.3
,31.4
,25.35
,34.2
,42.65
,32.45
,41.2
,41.95
,32.35
,35.85
,27.5
,23.1
,41.4
,42.6
,26.7
,26.15
,24.55
,14.6
,18.5
,22.95
,29.95
,24.05
,25.25
,21.6
,22.7
,22.75
,24.45
,24.55
,20.3
,25.6
,28.0
,21.0
,8.1
,14.65
,22.8
,29.9
,24.75
,23.65
,26.65
,30.3
,19.05
,12.15
,27.8
,31.5
,14.5
,22.95
,33.25
,12.65
,1.25
,12.05
,22.0
,22.6
,20.5
,25.15
,25.8
,10.05
,27.4
,28.85
,-8.35
,1.2
,25.95
,19.2
,20.25
,25.15
,8.6
,32.2
,30.7
,15.3
,19.75
,17.9
,14.4
,22.0
,4.45
,12.45
,43.6
,33.7
,17.3
,18.45
,9.1
,3.9
,14.1
,14.7
,3.55
,1.55
,11.55
,12.9
,21.95
,19.6
,11.1
,4.65
,23.55
,23.0
,8.3
,9.75
,22.0
,2.3
,-17.05
,5.2
,10.8
,-8.25
,-9.35
,-1.55
,5.05
,9.75
,8.75
,-5.7
,-8.95
,-9.95
,-8.5
,-8.45
,3.0
,9.75
,-5.8
,-6.35
,10.6
,3.35
,-14.9
,-16.85
,-3.1
,2.15
,-3.0
,-5.05
,7.45
,-1.7
,-6.6
,-2.3
,6.6
,18.95
,2.05
,-9.7
,-3.9
,7.1
,5.6
,8.2
,14.05
,12.65
,9.0
,16.7
,10.6
,-5.4
,3.45
,19.95
,16.4
,12.4
,18.0
,14.8
,4.05
,15.3
,11.45
,3.7
,17.25
,32.15
,31.1
,16.65
,2.95
,4.05
,13.85
,14.05
,9.45
,17.45
,7.9
,11.7
,16.65
,17.8
,2.65
,28.35
,30.0
,18.5
,22.0
,33.65
,1.65
,2.95
,22.6
,24.4
,5.55
,15.95
,24.4
,7.05
,-6.3
,6.6
,13.45
,-7.05
,-8.5
,-3.7
,-7.75
,-24.1
,-26.85
,-12.95
,-1.35
,-18.0
,-30.25
,-5.65
,-1.0
,-19.95
,-30.5
,-14.05
,-19.5
,-26.05
,-20.55
,-0.9
,-18.65
,-19.15
,-17.65
,-9.9
,0.5
,-7.1
,-21.0
,-25.3
,-14.7
,-10.1
,-18.35
,-23.8
,-10.55
,1.1
,-13.9
,-21.65
,-16.05
,-6.8
,-10.4
,-11.65
,-3.2
,-1.8
,-17.05
,-29.45
,-18.1
,7.75
,-12.95
,-33.1
,-8.75
,18.3
,-1.5
,-18.4
,-17.75
,-19.35
,-6.0
,-4.85
,-24.75
,-26.0
,-7.35
,3.2
,6.45
,-9.15
,-17.75
,7.0
,16.2
,-9.05
,-14.1
,-0.1
,0.6
,2.55
,-11.95
,-10.5
,9.75
,16.2
,-1.25
,1.0
,12.1
,10.9
,-13.05
,-2.85
,2.35
,17.0
,10.35
,12.7
,0.65
,2.8
,4.1
,4.3
,3.65
,8.35
,11.5
,8.15
,8.3
,25.2
,22.05
,7.85
,11.15
,15.4
,2.05
,25.5
,21.7
,-3.45
,8.05
,20.55
,4.45
,12.1
,15.0
,16.1
,12.15
,19.6
,24.65
,31.55
,13.15
,14.2
,15.55
,21.8
,6.25
,17.3
,26.3
,26.55
,22.6
,37.75
,30.35
,19.4
,18.6
,16.45
,11.85
,29.35
,30.0
,47.4
,31.8
,-0.95
,-0.25
,4.45
,-10.25
,-8.25
,0.15
,0.2
,3.8
,-1.35
,-14.75
,-18.5
,-18.8
,-17.7
,-27.1
,-20.3
,-14.45
,-11.25
,-19.85
,-16.3
,-27.35
,-36.5
,-23.35
,-13.05
,-18.0
,-22.45
,-31.2
,-36.35
,-30.65
,-20.4
,-13.35
,-17.6
,-21.1
,-12.75
,0.8
,-5.3
,-12.3
,-12.85
,-18.8
,-19.75
,-19.75
,-17.6
,-6.15
,-2.35
,-14.85
,-12.45
,-9.5
,-2.2
,-3.35
,5.0
,1.4
,4.9
,1.6
,-0.65
,6.1
,9.1
,0.25
,8.5
,23.05
,18.75
,13.1
,13.75
,5.35
,1.7
,5.35
,11.75
,17.25
,19.05
,13.9
,9.55
,23.4
,25.45
,17.8
,18.85
,17.8
,35.7
,49.4
,36.45
,19.45
,28.8
,19.65
,29.25
,41.35
,32.7
,27.55
,39.15
,25.1
,9.8
,11.1
,18.25
,21.05
,12.25
,17.7
,0.2
,-8.5
,3.7
,4.0
,-6.8
,5.75
,-0.7
,-19.3
,-8.15
,2.6
,-15.25
,-8.55
,3.85
,-5.1
,-2.55
,-8.75
,-5.75
,6.05
,12.3
,-3.95
,-0.9
,-1.25
,-11.8
,-7.0
,6.75
,7.35
,0.5
,-6.8
,3.75
,9.6
,3.7
,13.55
,12.65
,-1.8
,-1.05
,9.3
,5.0
,0.0
,13.3
,22.65
,13.5
,6.05
,13.4
,18.8
,9.45
,6.4
,3.4
,4.55
,12.65
,15.85
,13.25
,9.9
,7.45
,18.4
,25.95
,8.15
,22.8
,30.1
,1.45
,-0.3
,19.9
,21.9
,19.15
,22.65
,15.7
,8.7
,6.0
,21.75
,7.75
,11.05
,19.15
,22.9
,16.3
,23.5
,27.55
,21.05
,18.6
,23.4
,35.3
,31.8
,26.35
,30.55
,35.1
,18.85
,19.9
,34.85
,38.55
,19.2
,15.2
,36.05
,25.05
,11.05
,28.4
,50.05
,30.85
,11.7
,14.25
,27.7
,25.35
,17.3
,8.3
,10.55
,11.4
,13.4
,3.1
,8.55
,16.9
,12.8
,-2.4
,-5.6
,10.75
,15.95
,3.45
,4.15
,17.85
,24.7
,20.0
,11.6
,10.9
,18.45
,13.5
,5.35
,17.7
,23.7
,12.2
,15.45
,27.25
,26.7
,16.7
,14.7
,16.95
,8.85
,15.5
,33.3
,26.85
,21.0
,9.6
,17.25
,40.25
,36.8
,6.05
,21.1
,34.85
,28.7
,38.75
,26.0
,18.0
,34.35
,27.05
,22.75
,40.55
,37.7
,12.5
,14.15
,21.25
,33.2
,33.9
,34.6
,33.45
,31.7
,35.1
,50.95
,46.25
,32.95
,27.55
,39.1
,49.35
,39.25
,25.3
,28.2
,30.15
,31.65
,30.55
,26.25
,28.05
,31.25
,16.2
,20.85
,36.5
,29.35
,48.4
,40.2
,16.65
,24.85
,37.2
,30.65
,42.1
,34.65
,15.15
,23.75
,44.8
,44.25
,36.3
,40.25
,33.15
,26.75
,43.0
,53.15
,26.25
,26.9
,26.45
,25.35
,30.15
,35.7
,43.4
,43.55
,18.9
,32.9
,43.85
,31.0
,28.8
,35.45
,34.35
,27.6
,21.6
,19.0
,27.2
,23.6
,30.75
,31.45
,6.9
,7.2
,29.9
,31.2
,5.05
,10.45
,16.15
,5.6
,8.0
,22.05
,20.3
,9.85
,5.75
,16.05
,11.75
,8.25
,8.55
,12.35
,16.3
,30.6
,41.75
,2.65
,-3.2
,27.9
,29.05
,-1.45
,13.5
,27.25
,17.35
,15.95
,27.55
,16.5
,21.7
,27.5
,11.2
,12.25
,20.8
,17.3
,8.55
,12.45
,28.3
,28.35
,5.7
,11.3
,20.55
,21.65
,15.0
,13.1
,19.7
,15.25
,19.45
,22.55
,7.4
,6.25
,22.3
,28.95
,37.8
,30.15
,20.1
,27.05
,33.4
,31.25
,44.55
,42.15
,29.8
,38.3
,51.45
,47.3
,43.85
,48.2
,50.0
,55.8
,36.75
,36.4
,35.1
,25.6
,23.6
,36.7
,35.2
,18.7
,19.25
,33.15
,31.2
,29.65
,35.85
,17.65
,8.5
,20.25
,19.15
,8.45
,17.6
,15.0
,14.0
,25.85
,24.6
,17.3
,28.7
,19.65
,11.3
,15.75
,15.4
,11.35
,4.55
,14.4
,15.55
,20.75
,13.55
,9.95
,9.75
,15.45
,10.7
,12.55
,27.15
,14.6
,3.25
,15.55
,6.95
,-0.15
,19.55
,27.0
,18.65
,20.0
,27.85
,27.35
,21.5
,-1.65
,6.75
,12.95
,11.25
,26.6
,23.2
,13.8
,34.2
,41.05
,17.95
,15.8
,26.0
,21.05
,14.15
,18.6
,25.5
,28.65
,19.7
,15.75
,33.4
,25.05
,21.7
,23.2
,31.65
,29.15
,22.25
,24.3
,26.6
,7.25
,17.55
,26.05
,19.15
,18.45
,22.25
,23.8
,27.25
,21.6
,13.05
,7.95
,14.85
,22.6
,4.05
,8.35
,26.5
,18.65
,12.8
,18.0
,15.2
,23.05
,9.85
,7.45
,31.35
,19.15
,-4.2
,18.75
,15.8
,10.45
,30.0
,15.65
,7.5
,19.75
,16.25
,30.7
,36.35
,18.35
,22.5
,17.4
,16.45
,20.25
,15.95
,21.65
,33.0
,26.25
,21.3
,31.5
,16.25
,17.95
,21.3
,19.7
,25.3
,26.05
,12.15
,25.1
,29.65
,31.9
,26.05
,24.9
,40.4
,35.15
,21.35
,31.2
,28.3
,16.65
,18.0
,8.8
,8.65
,22.95
,20.95
,18.15
,31.45
,18.95
,9.3
,16.65
,14.7
,16.55
,12.45
,15.6
,20.3
,18.6
,17.5
,40.55
,26.45
,10.75
,26.1
,25.8
,9.1
,24.25
,31.1
,17.0
,25.0
,28.6
,20.95
,26.9
,36.2
,24.35
,20.05
,22.5
,25.4
,30.0
,28.55
,30.55
,32.65
,19.6
,18.55
,37.7
,36.25
,23.95
,20.2
,19.05
,28.65
,42.3
,33.2
,37.5
,35.55
,25.15
,22.2
,18.5
,24.65
,27.5
,21.2
,36.35
,41.95
,22.2
,22.9
,28.1
,30.35
,18.85
,19.1
,25.5
,35.05
,23.45
,15.4
,29.9
,28.4
,26.8
,21.8
,20.85
,25.75
,19.65
,21.9
,37.4
,30.25
,35.45
,28.25
,20.7
,23.5
,28.1
,17.9
,31.45
,26.4
,16.75
,27.85
,20.75
,23.8
,34.0
,18.25
,9.1
,23.0
,23.4
,26.15
,22.05
,18.2
,22.85
,26.85
,20.7
,17.5
,15.55
,30.2
,39.7
,14.55
,18.75
,26.8
,20.95
,22.1
,27.5
,21.7
,28.9
,20.85
,30.8
,42.25
,18.25
,18.35
,48.85
,22.9
,5.95
,29.0
,36.45
,20.35
,25.25
,26.7
,20.65
,20.5
,19.9
,13.85
,29.05
,38.75
,18.9
,13.85
,33.95
,25.45
,22.1
,22.95
,14.5
,19.25
,31.45
,16.6
,13.55
,22.35
,37.5
,29.45
,22.05
,26.65
,29.8
,11.65
,25.7
,25.1
,19.5
,27.8
,26.3
,7.3
,18.4
,28.45
,23.85
,19.7
,16.95
,20.7
,33.7
,23.5
,10.95
,20.75
,23.55
,16.05
,26.9
,18.6
,16.3
,21.85
,36.8
,33.5
,30.7
,30.65
,25.45
,9.8
,14.35
,20.7
,22.95
,17.75
,20.0
,26.95
,36.4
,18.85
,24.45
,29.1
,17.9
,19.3
,27.5
,18.75
,16.55
,21.5
,32.3
,33.15
,27.35
,25.8
,28.3
,14.9
,17.85
,16.95
,8.15
,11.05
,36.75
,27.55
,12.6
,16.9
,17.2
,19.95
,34.95
,23.6
,28.7
,28.5
,17.35
,20.65
,27.95
,11.3
,19.8
,25.1
,24.0
,28.1
,16.05
,10.9
,29.95
,37.65
,24.5
,33.6
,24.1
,19.8
,20.35
,15.55
,12.25
,18.45
,18.5
,31.85
,44.45
,28.45
,32.0
,32.1
,21.5
,22.05
,24.3
,29.0
,37.15
,19.65
,11.75
,23.95
,19.95
,2.95
,6.3
,25.0
,19.2
,17.4
,21.55
,39.7
,32.55
,29.1
,31.25
,27.6
,25.35
,31.2
,21.5
,25.95
,29.9
,19.6
,33.65
,51.1
,34.25
,28.2
,34.95
,42.85
,47.7
,30.85
,23.7
,39.75
,38.3
,33.1
,40.6
,42.65
,40.35
,37.3
,33.45
,50.75
,46.85
,37.95
,42.1
,44.75
,40.95
,58.5
,38.65
,27.15
,29.6
,33.85
,48.7
,51.65
,35.75
,34.15
,42.75
,46.5
,51.75
,42.05
,30.5
,31.8
,45.3
,46.3
,54.3
,54.95
,49.9
,50.25
,58.05
,44.3
,47.2
,47.7
,43.35
,51.4
,53.35
,34.05
,41.8
,52.85
,40.5
,46.55
,58.85
,44.2
,51.85
,59.25
,42.55
,40.45
,59.05
,42.6
,43.8
,53.25
,46.95
,43.7
,55.5
,42.4
,50.3
,52.45
,49.3
,38.35
,44.5
,37.95
,45.5
,44.95
,36.6
,30.65
,40.85
,48.45
,41.4
,38.1
,44.65
,38.9
,34.25
,46.25
,46.7
,53.65
,56.7
,47.05
,34.35
,42.5
,54.95
,52.5
,40.1
,43.95
,54.0
,50.85
,46.85
,35.25
,45.65
,58.75
,45.45
,33.6
,42.5
,44.15
,41.95
,49.45
,50.2
,43.8
,43.85
,55.4
,50.8
,54.05
,60.0
,67.45
,54.75
,55.45
,56.1
,40.7
,29.35
,40.6
,48.75
,51.15
,47.85
,44.35
,29.45
,39.95
,61.45
,45.7
,40.9
,49.0
,46.0
,48.7
,51.2
,29.25
,26.1
,34.85
,30.65
,35.5
,47.15
,46.2
,38.55
,36.35
,42.7
,42.15
,40.65
,48.1
,50.85
,49.95
,32.05
,34.0
,48.55
,54.7
,45.5
,40.7
,48.8
,43.55
,26.6
,25.1
,42.45
,47.1
,51.75
,55.2
,48.15
,34.75
,34.35
,29.9
,49.3
,43.95
,37.85
,43.25
,48.5
,32.7
,38.35
,36.9
,39.25
,43.1
,36.85
,33.85
,32.95
,23.05
,30.75
,23.85
,19.1
,39.0
,35.15
,31.1
,37.55
,24.9
,24.05
,42.05
,45.45
,28.4
,20.55
,18.7
,28.1
,15.85
,20.9
,36.5
,42.3
,39.15
,33.95
,33.15
,34.7
,30.1
,31.55
,30.25
,35.3
,40.55
,36.35
,26.3
,35.2
,41.0
,24.15
,20.75
,37.4
,42.75
,40.3
,40.0
,33.5
,26.9
,32.95
,34.9
,40.05
,42.15
,34.25
,32.1
,28.05
,28.55
,39.0
,41.0
,38.95
,35.2
,45.35
,48.4
,27.0
,19.8
,42.2
,32.0
,19.1
,38.8
,38.9
,32.0
,31.3
,24.0
,32.2
,48.1
,37.65
,39.8
,39.45
,36.9
,37.3
,30.75
,24.75
,41.5
,39.45
,28.8
,35.0
,43.25
,42.25
,37.95
,45.4
,50.3
,41.55
,47.7
,46.65
,30.75
,46.1
,45.65
,31.75
,37.8
,31.95
,40.25
,57.9
,42.3
,14.7
,28.7
,37.45
,28.45
,26.55
,38.95
,38.2
,32.95
,37.3
,39.0
,28.0
,26.85
,31.55
,29.3
,42.8
,38.9
,20.95
,34.2
,46.2
,23.3
,24.5
,39.65
,44.75
,42.1
,26.0
,16.8
,34.7
,36.4
,18.6
,20.6
,45.6
,48.2
,31.7
,32.35
,36.05
,35.7
,34.65
,27.65
,20.9
,40.3
,34.6
,24.5
,28.2
,26.2
,36.9
,30.6
,21.9
,30.85
,35.85
,11.75
,7.2
,9.7
,21.8
,17.8
,-3.05
,3.35
,22.9
,-8.5
,-0.45
,10.0
,9.2
,10.65
,6.55
,-6.35
,10.5
,5.6
,-10.6
,-14.95
,-13.2
,-16.15
,-8.9
,-5.55
,-11.7
,-12.65
,-13.85
,-11.9
,-6.25
,-25.0
,-24.75
,-15.3
,-10.55
,-20.05
,-17.4
,-21.35
,-14.75
,-25.0
,-23.05
,-9.15
,-0.85
,-17.7
,-26.55
,-26.85
,-20.95
,-20.75
,-28.75
,-26.05
,-15.65
,-14.3
,-22.75
,-7.8
,-11.5
,-32.75
,-33.0
,-18.05
,-18.0
,-19.85
,-12.95
,-19.55
,-13.1
,-24.65
,-23.9
,-7.9
,-4.8
,-45.15
,-28.3
,-20.0
,-24.35
,-22.0
,-0.05
,-19.5
,-15.6
,-8.3
,-10.2
,-26.7
,-18.5
,-22.9
,-25.2
,-13.65
,1.55
,-10.55
,-12.5
,2.7
,6.85
,-19.2
,-21.3
,-7.05
,7.35
,-0.45
,-2.95
,3.6
,3.6
,-14.85
,-8.95
,-11.2
,-14.3
,-16.15
,-6.9
,-3.25
,9.2
,1.65
,-12.05
,1.75
,7.8
,-4.5
,10.15
,6.25
,-3.6
,12.95
,5.25
,-4.55
,12.1
,3.5
,-8.45
,11.8
,5.6
,1.65
,13.05
,7.15
,4.25
,3.95
,-10.75
,-11.65
,2.7
,-2.35
,-10.3
,-10.45
,-23.1
,-30.35
,-26.25
,-19.45
,-11.1
,-17.05
,-23.15
,-22.95
,-11.95
,-21.45
,-23.7
,-19.15
,-11.05
,-6.85
,-24.4
,-34.85
,-11.2
,-7.4
,-17.8
,-10.55
,-18.25
,-11.05
,-8.2
,-18.7
,-22.25
,-11.3
,-21.0
,-18.45
,1.25
,9.25
,-0.85
,-13.05
,-2.5
,-2.7
,-4.65
,-4.25
,-6.95
,-5.4
,6.1
,-5.1
,-5.0
,4.25
,1.45
,-8.0
,0.0
,-0.3
,-6.1
,3.6
,-7.25
,2.0
,9.7
,4.55
,-9.05
,1.6
,1.45
,11.65
,13.65
,5.6
,2.9
,5.1
,3.7
,-0.15
,-0.4
,1.55
,2.35
,8.15
,14.15
,4.2
,5.4
,13.65
,11.0
,7.0
,7.6
,13.0
,22.25
,26.8
,13.05
,15.85
,26.95
,24.8
,13.85
,24.2
,36.0
,28.65
,16.2
,25.5
,16.1
,8.6
,14.3
,17.15
,5.3
,-4.45
,-6.5
,-6.25
,-2.85
,-2.4
,-13.75
,-23.8
,-18.8
,-8.25
,-14.85
,-15.55
,-8.4
,-1.4
,1.65
,-9.4
,-8.75
,-2.8
,1.15
,-7.05
,-18.55
,-13.85
,-5.9
,-14.35
,-18.9
,1.75
,7.0
,-8.6
,-18.1
,-10.35
,-7.45
,-4.1
,-6.05
,-4.7
,1.25
,-0.1
,-6.7
,-6.0
,0.45
,-6.75
,-2.25
,7.4
,7.1
,2.65
,-1.1
,-9.2
,-2.15
,-2.6
,0.8
,8.3
,7.75
,-0.6
,11.25
,20.25
,6.7
,12.9
,-1.85
,-2.0
,12.6
,12.95
,-9.75
,15.2
,28.4
,8.0
,4.95
,13.1
,11.8
,25.15
,25.35
,15.0
,23.5
,22.95
,13.3
,12.5
,20.6
,13.9
,19.85
,25.8
,20.3
,20.05
,24.85
,24.55
,20.85
,9.5
,10.0
,14.2
,12.15
,8.2
,10.85
,7.75
,2.4
,1.2
,8.55
,5.65
,6.7
,4.2
,-3.8
,-12.8
,-9.45
,0.4
,13.95
,12.2
,6.15
,-7.95
,-4.9
,1.25
,-3.3
,-7.1
,5.15
,11.2
,-4.0
,-16.9
,2.7
,12.4
,-4.05
,-2.95
,20.4
,27.45
,12.1
,10.35
,15.05
,10.05
,3.1
,3.8
,11.25
,13.25
,14.1
,20.15
,12.15
,7.9
,22.3
,34.9
,34.5
,16.7
,14.55
,13.75
,5.25
,5.35
,15.65
,10.05
,11.9
,18.7
,20.1
,27.5
,28.8
,28.45
,31.8
,34.2
,24.55
,24.5
,14.25
,13.9
,12.45
,24.35
,31.25
,37.55
,21.6
,31.15
,20.05
,27.45
,27.8
,29.25
,21.5
,31.6
,32.8
,33.7
,8.55
,15.05
,32.4
,33.4
,19.45
,19.45
,23.95
,28.75
,20.05
,24.8
,33.55
,40.3
,23.25
,13.4
,20.9
,30.85
,9.2
,16.25
,37.55
,39.7
,8.85
,11.2
,20.5
,22.9
,8.65
,24.2
,28.3
,21.85
,22.85
,29.85
,22.65
,30.75
,18.85
,13.05
,19.3
,15.45
,11.75
,24.3
,21.9
,23.15
,21.25
,25.45
,20.7
,22.3
,20.35
,23.2
,10.25
,8.0
,21.45
,28.1
,13.6
,30.4
,30.05
,18.6
,26.95
,37.2
,19.95
,19.8
,27.2
,18.15
,13.4
,21.45
,22.25
,23.65
,29.55
,23.3
,32.5
,40.65
,27.05
,16.4
,33.7
,33.05
,13.65
,12.5
,32.85
,34.0
,25.35
,33.6
,26.05
,19.6
,21.8
,28.15
,22.45
,16.9
,19.65
,36.8
,33.2
,15.05
,13.95
,34.2
,34.7
,29.45
,15.3
,15.65
,29.85
,27.5
,23.0
,21.25
,32.9
,32.7
,30.85
,29.7
,39.05
,41.9
,32.8
,32.65
,46.25
,39.85
,31.6
,36.75
,49.7
,46.3
,44.2
,59.8
,69.0
,51.2
,37.85
,53.75
,50.45
,47.9
,41.75
,35.0
,36.4
,46.6
,33.35
,24.05
,41.25
,41.15
,36.15
,33.95
,32.4
,33.5
,44.7
,30.5
,26.65
,25.8
,26.25
,28.4
,37.15
,22.8
,27.6
,43.95
,46.9
,38.45
,42.8
,44.6
,40.85
,35.25
,28.65
,26.2
,31.9
,36.45
,32.45
,24.65
,21.2
,40.05
,53.1
,56.3
,58.55
,49.45
,52.35
,62.05
,62.2
,54.1
,57.75
,53.15
,55.25
,57.85
,60.5
,64.35
,47.6
,36.65
,50.15
,58.25
,67.6
,69.3
,73.75
,70.35
,58.0
,55.9
,74.25
,53.85
,34.45
,51.0
,58.5
,47.55
,62.95
,73.1
,79.65
,77.55
,74.05
,69.75
,63.8
,54.45
,72.8
,71.7
,65.55
,63.9
,61.5
,52.15
,73.95
,67.8
,59.55
,57.6
,54.55
,58.9
,73.55
,61.85
,58.05
,66.15
,67.85
,70.35
,67.9
,61.3
,59.9
,56.25
,57.55
,63.35
,64.35
,74.55
,78.85
,66.2
,70.5
,69.9
,62.15
,58.9
,55.95
,56.7
,63.25
,59.2
,76.4
,74.65
,59.9
,62.65
,73.65
,70.8
,67.65
,64.0
,68.5
,76.4
,72.2
,58.05
,57.95
,73.25
,75.2
,61.95
,60.95
,57.7
,62.15
,85.3
,72.2
,53.5
,76.75
,68.45
,45.95
,57.4
,59.9
,63.7
,75.35
,59.75
,65.05
,69.05
,56.65
,51.2
,56.6
,59.1
,71.3
,60.2
,55.25
,72.85
,66.7
,60.1
,61.9
,50.45
,65.2
,78.2
,51.0
,54.25
,74.85
,71.4
,50.3
,65.75
,68.4
,66.9
,55.6
,51.95
,61.8
,65.65
,55.2
,61.25
,71.05
,64.75
,59.6
,63.5
,76.9
,73.75
,59.85
,54.8
,66.4
,73.1
,68.05
,68.3
,66.75
,55.6
,50.3
,61.5
,71.4
,69.4
,57.15
,62.35
,58.75
,44.15
,32.3
,45.95
,42.4
,55.05
,45.85
